id,comic_name,writer_name,publisher,publication_magazine,publish_number,publish_status,duration,img_url,rating
7636,愛のサスペンスロマン,大和正樹,"グループ ゼロ",,巻,連載中," 〜 ",,--
7637,首狩りお仙,ケン月影,"グループ ゼロ",,巻,連載中," 〜 ",,--
7638,"渡千枝傑作集 闇の病棟",渡千枝,ぶんか社,,巻,連載中," 〜 ",,--
7639,ただいまっ!!,佐藤智一,"グループ ゼロ",,巻,連載中," 〜 ",,--
7640,ロストワールド,手塚治虫,講談社,,全2巻,完結済,"1994 〜 1995",https://images-na.ssl-images-amazon.com/images/I/210D4AG7RCL.jpg,--
7641,LOVEみいDO,湖東美朋,A-WAGON,,巻,連載中," 〜 ",,--
7642,童貞カレシが寝かせてくれない!今夜もふたりで快感えっち,クロマメ,ぶんか社,,巻,連載中," 〜 ",,--
7643,"Do race?",OKAMA,白泉社,ヤングアニマル嵐,3巻,連載中,"2017 〜 ",https://images-na.ssl-images-amazon.com/images/I/61CwCLYTYTL.jpg,--
7644,ジンちゃんとあそぼ,葉月しのぶ,角川書店,月刊ASUKAファンタジーDX,全3巻,完結済,"1995 〜 1996",https://images-na.ssl-images-amazon.com/images/I/51JdEesfXbL.jpg,--
7645,"ファッキン ラブ デイズ",いとい滋,海王社,,巻,連載中," 〜 ",,--
7646,イきすぎたおもてなし,"福山煉士 水野なさ",クリエイティブエンタテインメント,,巻,連載中," 〜 ",,--
7647,花魁調教,貴咲光流,ぶんか社,,巻,連載中," 〜 ",,--
7648,"ONE PIECE 空島編",尾田栄一郎,集英社,週刊少年ジャンプ,全巻,完結済," 〜 ",,--
7649,終わらない夜,植木亜衣,"Big Fields Publishing",,巻,連載中," 〜 ",,--
7650,裏切り女に怒りの復讐,"小野拓実 阪口ナオミ 伊東爾子 その他",ぶんか社,,巻,連載中," 〜 ",,--
7651,汝、隣人を射止めよ!,熊猫,大洋図書,,全1巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/61ZZQ26Ab5L.jpg,--
7652,官能社長と不埒なマイ・フェア・レディ,紫賀サヲリ,ぶんか社,,巻,連載中," 〜 ",,--
7653,快楽ヒストリエ,火鳥,ワニマガジン社,,巻,連載中," 〜 ",,--
7654,恋に乱れる真夏の夜の夢,田中琳,ぶんか社,,巻,連載中," 〜 ",,--
7655,"マンガ法律の抜け穴 調査員悪の法テク指南",森園みるく,Milkyway,,巻,連載中," 〜 ",,--
7656,曽祢まさこホラー傑作集,曽祢まさこ,ぶんか社,,巻,連載中," 〜 ",,--
7657,AIUEOL,黒鉄ヒロシ,シティブックス,,巻,連載中," 〜 ",,--
7658,天道,"向谷匡史 神田たけ志",日本文芸社,週刊漫画ゴラク,全7巻,完結済,"1997 〜 1999",,--
7659,死んでください!,藤田素子,ぶんか社,,巻,連載中," 〜 ",,--
7660,魔女と吸血鬼,yutaka,ソルマーレ編集部,,巻,連載中," 〜 ",,--
7661,女王様のルームメイト,佐倉リコ,オーバーラップ,,全1巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51LWqyl9UTL.jpg,--
7662,片恋メゾン,青山りさ,ぶんか社,,巻,連載中," 〜 ",,--
7663,あした狼に,篠原とおる,オフィス漫,,巻,連載中," 〜 ",,--
7664,フェザータッチ・オペレーション,柴田昌弘,新書館,,全2巻,完結済,"1988 〜 1989",https://images-na.ssl-images-amazon.com/images/I/516VS2En3uL.jpg,--
7665,キレイなお兄さんが俺のペットになりました,猿和香ちみ,海王社,,巻,連載中," 〜 ",,--
7666,極楽にゴースト,茶渡ロメ男,海王社,,巻,連載中," 〜 ",,--
7667,無口な彼が残業する理由,"赤羽チカ 坂井志緒",スターツ出版,"comic Berry's",全巻,完結済," 〜 ",,--
7668,乙女ヤンキーは運命の人を待つ。,泉くれは,"イースト プレス",,巻,連載中," 〜 ",,--
7669,幸福になる1000の方法,中山乃梨子,講談社,,全1巻,完結済,"1995 〜 1995",https://images-na.ssl-images-amazon.com/images/I/21YJ2E2R6JL.jpg,--
7670,コペルニクスの呼吸,中村明日美子,太田出版,マンガ・エロティクス・エフ,全2巻,完結済,"2002 〜 2003",https://images-na.ssl-images-amazon.com/images/I/41r0jdq%2BszL.jpg,--
7671,のんちゃんの手のひら,金子節子,双葉社,Jour,全巻,完結済," 〜 ",,--
7672,胡蝶の夢路,志摩,comico,,巻,連載中," 〜 ",,--
7673,"江戸前の旬セレクション 旬彩おすすめの味編","さとう輝 九十九森",日本文芸社,,巻,連載中," 〜 ",,--
7674,"GUSHpit 挿れっぱなし","かざみ幸 大橋キッカ 篠田のばら その他",海王社,,巻,連載中," 〜 ",,--
7675,七月はKierkegaard,望月玲子,集英社,,全1巻,完結済,"1995 〜 1995",https://images-na.ssl-images-amazon.com/images/I/21W3KBZ064L.jpg,--
7676,ねるじょし,酉川宇宙,芳文社,週刊漫画TIMES,全3巻,完結済,"2017 〜 2018",https://images-na.ssl-images-amazon.com/images/I/513cl-6ZAwL.jpg,--
7677,"まんが NHKアスリートの魂 レスリング吉田沙保里 ラグビー五郎丸歩 体操白井健三 進化する技と心","高岩ヨシヒロ 上地優歩 NHK「アスリートの魂」番組スタッフ その他",学研,,巻,連載中," 〜 ",,--
7678,May探偵プリコロの狼狽,魔夜峰央,東京創元社,,全1巻,完結済,"2011 〜 2011",https://images-na.ssl-images-amazon.com/images/I/51d-UBQawBL.jpg,--
7679,"君忘るるや 思えるや",庭りか,ぶんか社,,巻,連載中," 〜 ",,--
7680,CHU,堀木陽一郎,Milkyway,,巻,連載中," 〜 ",,--
7681,"姦撮日記 ハメられた女子大生",なかはらまい,ぶんか社,,巻,連載中," 〜 ",,--
7682,えくすとらめる子,縁山,ワニマガジン社,,巻,連載中," 〜 ",,--
7683,"まんがグリム童話 青髭を愛した女",竹崎真実,ぶんか社,,全1巻,完結済,"2013 〜 2013",https://images-na.ssl-images-amazon.com/images/I/51ooWVYo-oL.jpg,--
7684,心霊物件に住んじゃった,十凪高志,ぶんか社,,巻,連載中," 〜 ",,--
7685,あなたのくすり,はざま勇人,PAD,,巻,連載中," 〜 ",,--
